AIRLINE_ID,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,MONTH
19393,15304,TPA,14683,SAT,2
19393,15304,TPA,14893,SMF,2
19393,15304,TPA,12266,IAH,2
19393,15304,TPA,11066,CMH,2
19393,15304,TPA,13871,OMA,2
19393,15304,TPA,11292,DEN,2
19393,15304,TPA,12889,LAS,2
19393,15304,TPA,13796,OAK,2
19393,15304,TPA,14679,SAN,2
19393,15304,TPA,12451,JAX,2
19393,15304,TPA,10821,BWI,2
19393,15304,TPA,13487,MSP,2
19393,15304,TPA,12391,ISP,2
19393,15304,TPA,13342,MKE,2
19393,15304,TPA,10140,ABQ,2
19393,15304,TPA,13244,MEM,2
19393,15304,TPA,12339,IND,2
19393,15304,TPA,10599,BHM,2
19393,15304,TPA,11259,DAL,2
19393,15304,TPA,14492,RDU,2
19393,15304,TPA,12191,HOU,2
19393,15304,TPA,14100,PHL,2
19393,15304,TPA,14307,PVD,2
19393,15304,TPA,13495,MSY,2
19393,15304,TPA,14122,PIT,2
19393,15304,TPA,12264,IAD,2
19393,15304,TPA,10529,BDL,2
19393,15304,TPA,10693,BNA,2
19393,15304,TPA,12953,LGA,2
19393,15304,TPA,10397,ATL,2
19393,15304,TPA,12892,LAX,2
19393,15304,TPA,14831,SJC,2
19393,15304,TPA,11697,FLL,2
19393,15304,TPA,10721,BOS,2
19393,15304,TPA,14107,PHX,2
19393,15304,TPA,14843,SJU,2
19393,15304,TPA,10800,BUR,2
19393,15304,TPA,10423,AUS,2
19393,15304,TPA,13232,MDW,2
19393,15304,TPA,12094,HDN,2
19393,15304,TPA,13198,MCI,2
19393,15304,TPA,11278,DCA,2
19393,15304,TPA,14193,PNS,2
19393,15304,TPA,13296,MHT,2
19393,15304,TPA,14524,RIC,2
19393,15304,TPA,14576,ROC,2
19393,15304,TPA,14730,SDF,2
19393,15304,TPA,13851,OKC,2
19393,15304,TPA,11109,COS,2
19393,15304,TPA,10257,ALB,2
19393,15304,TPA,13502,MTJ,2
19393,11292,DEN,11042,CLE,2
19393,11292,DEN,11433,DTW,2
19393,11292,DEN,14689,SBA,2
19393,11292,DEN,11193,CVG,2
19393,11292,DEN,10792,BUF,2
19393,11292,DEN,13303,MIA,2
19393,11292,DEN,13930,ORD,2
19393,11292,DEN,11638,FAT,2
19393,11292,DEN,15016,STL,2
19393,11292,DEN,12954,LGB,2
19393,11292,DEN,13891,ONT,2
19393,11292,DEN,10713,BOI,2
19393,11292,DEN,14262,PSP,2
19393,11292,DEN,14683,SAT,2
19393,11292,DEN,14893,SMF,2
19393,11292,DEN,12266,IAH,2
19393,11292,DEN,11066,CMH,2
19393,11292,DEN,11540,ELP,2
19393,11292,DEN,13871,OMA,2
19393,11292,DEN,15304,TPA,2
19393,11292,DEN,14869,SLC,2
19393,11292,DEN,12889,LAS,2
19393,11292,DEN,13796,OAK,2
19393,11292,DEN,14679,SAN,2
19393,11292,DEN,12451,JAX,2
19393,11292,DEN,10821,BWI,2
19393,11292,DEN,15096,SYR,2
19393,11292,DEN,13487,MSP,2
19393,11292,DEN,11884,GEG,2
19393,11292,DEN,14747,SEA,2
19393,11292,DEN,14570,RNO,2
19393,11292,DEN,14057,PDX,2
19393,11292,DEN,13158,MAF,2
19393,11292,DEN,12391,ISP,2
19393,11292,DEN,13342,MKE,2
19393,11292,DEN,10140,ABQ,2
19393,11292,DEN,11057,CLT,2
19393,11292,DEN,13577,MYR,2
19393,11292,DEN,13931,ORF,2
19393,11292,DEN,13244,MEM,2
19393,11292,DEN,12339,IND,2
19393,11292,DEN,10599,BHM,2
19393,11292,DEN,11259,DAL,2
19393,11292,DEN,14492,RDU,2
19393,11292,DEN,12191,HOU,2
19393,11292,DEN,14100,PHL,2
19393,11292,DEN,14307,PVD,2
19393,11292,DEN,13495,MSY,2
19393,11292,DEN,14122,PIT,2
19393,11292,DEN,12264,IAD,2
19393,11292,DEN,10529,BDL,2
19393,11292,DEN,10693,BNA,2
19393,11292,DEN,12953,LGA,2
19393,11292,DEN,15370,TUL,2
19393,11292,DEN,10397,ATL,2
19393,11292,DEN,12892,LAX,2
19393,11292,DEN,14831,SJC,2
19393,11292,DEN,11697,FLL,2
19393,11292,DEN,10849,BZN,2
19393,11292,DEN,10721,BOS,2
19393,11292,DEN,14107,PHX,2
19393,11292,DEN,10800,BUR,2
19393,11292,DEN,14771,SFO,2
19393,11292,DEN,10423,AUS,2
19393,11292,DEN,13232,MDW,2
19393,11292,DEN,14908,SNA,2
19393,11292,DEN,12094,HDN,2
19393,11292,DEN,15376,TUS,2
19393,11292,DEN,13198,MCI,2
19393,11292,DEN,12278,ICT,2
19393,11292,DEN,11278,DCA,2
19393,11292,DEN,14635,RSW,2
19393,11292,DEN,14193,PNS,2
19393,11292,DEN,13204,MCO,2
19393,11292,DEN,10994,CHS,2
19393,11292,DEN,13296,MHT,2
19393,11292,DEN,14524,RIC,2
19393,11292,DEN,14730,SDF,2
19393,11292,DEN,11986,GRR,2
19393,11292,DEN,11423,DSM,2
19393,11292,DEN,13851,OKC,2
19393,11292,DEN,14321,PWM,2
19393,11292,DEN,11109,COS,2
19393,11292,DEN,12992,LIT,2
19393,11292,DEN,11140,CRP,2
19393,11292,DEN,13502,MTJ,2
19393,14869,SLC,11042,CLE,2
19393,14869,SLC,11193,CVG,2
19393,14869,SLC,10792,BUF,2
19393,14869,SLC,13303,MIA,2
19393,14869,SLC,15016,STL,2
19393,14869,SLC,10713,BOI,2
19393,14869,SLC,14262,PSP,2
19393,14869,SLC,14893,SMF,2
19393,14869,SLC,11066,CMH,2
19393,14869,SLC,15304,TPA,2
19393,14869,SLC,11292,DEN,2
19393,14869,SLC,12889,LAS,2
19393,14869,SLC,13796,OAK,2
19393,14869,SLC,14679,SAN,2
19393,14869,SLC,10821,BWI,2
19393,14869,SLC,13487,MSP,2
19393,14869,SLC,11884,GEG,2
19393,14869,SLC,14747,SEA,2
19393,14869,SLC,11057,CLT,2
19393,14869,SLC,11259,DAL,2
19393,14869,SLC,14492,RDU,2
19393,14869,SLC,12191,HOU,2
19393,14869,SLC,13495,MSY,2
19393,14869,SLC,14122,PIT,2
19393,14869,SLC,10693,BNA,2
19393,14869,SLC,12953,LGA,2
19393,14869,SLC,10397,ATL,2
19393,14869,SLC,12892,LAX,2
19393,14869,SLC,14831,SJC,2
19393,14869,SLC,14107,PHX,2
19393,14869,SLC,10800,BUR,2
19393,14869,SLC,14771,SFO,2
19393,14869,SLC,10423,AUS,2
19393,14869,SLC,13232,MDW,2
19393,14869,SLC,14908,SNA,2
19393,14869,SLC,13198,MCI,2
19393,14869,SLC,14635,RSW,2
19393,14869,SLC,13204,MCO,2
19393,14869,SLC,13851,OKC,2
19393,12889,LAS,11042,CLE,2
19393,12889,LAS,14689,SBA,2
19393,12889,LAS,10792,BUF,2
19393,12889,LAS,13303,MIA,2
19393,12889,LAS,13930,ORD,2
19393,12889,LAS,11638,FAT,2
19393,12889,LAS,15016,STL,2
19393,12889,LAS,12954,LGB,2
19393,12889,LAS,13891,ONT,2
19393,12889,LAS,10713,BOI,2
19393,12889,LAS,14262,PSP,2
19393,12889,LAS,14683,SAT,2
19393,12889,LAS,14893,SMF,2
19393,12889,LAS,12266,IAH,2
19393,12889,LAS,11066,CMH,2
19393,12889,LAS,11540,ELP,2
19393,12889,LAS,13871,OMA,2
19393,12889,LAS,15304,TPA,2
19393,12889,LAS,11292,DEN,2
19393,12889,LAS,14869,SLC,2
19393,12889,LAS,13796,OAK,2
19393,12889,LAS,14679,SAN,2
19393,12889,LAS,12451,JAX,2
19393,12889,LAS,10821,BWI,2
19393,12889,LAS,11884,GEG,2
19393,12889,LAS,11603,EUG,2
19393,12889,LAS,14747,SEA,2
19393,12889,LAS,14570,RNO,2
19393,12889,LAS,14057,PDX,2
19393,12889,LAS,12896,LBB,2
19393,12889,LAS,13158,MAF,2
19393,12889,LAS,12391,ISP,2
19393,12889,LAS,10279,AMA,2
19393,12889,LAS,10666,BLI,2
19393,12889,LAS,13342,MKE,2
19393,12889,LAS,10140,ABQ,2
19393,12889,LAS,12339,IND,2
19393,12889,LAS,12173,HNL,2
19393,12889,LAS,13830,OGG,2
19393,12889,LAS,10599,BHM,2
19393,12889,LAS,11259,DAL,2
19393,12889,LAS,14492,RDU,2
19393,12889,LAS,12191,HOU,2
19393,12889,LAS,13495,MSY,2
19393,12889,LAS,14122,PIT,2
19393,12889,LAS,12264,IAD,2
19393,12889,LAS,10693,BNA,2
19393,12889,LAS,12953,LGA,2
19393,12889,LAS,15370,TUL,2
19393,12889,LAS,10397,ATL,2
19393,12889,LAS,12892,LAX,2
19393,12889,LAS,14831,SJC,2
19393,12889,LAS,11697,FLL,2
19393,12889,LAS,10849,BZN,2
19393,12889,LAS,10721,BOS,2
19393,12889,LAS,14107,PHX,2
19393,12889,LAS,10800,BUR,2
19393,12889,LAS,14771,SFO,2
19393,12889,LAS,12982,LIH,2
19393,12889,LAS,10423,AUS,2
19393,12889,LAS,13232,MDW,2
19393,12889,LAS,14908,SNA,2
19393,12889,LAS,12758,KOA,2
19393,12889,LAS,15376,TUS,2
19393,12889,LAS,13198,MCI,2
19393,12889,LAS,12278,ICT,2
19393,12889,LAS,11278,DCA,2
19393,12889,LAS,14635,RSW,2
19393,12889,LAS,13204,MCO,2
19393,12889,LAS,14524,RIC,2
19393,12889,LAS,14730,SDF,2
19393,12889,LAS,11986,GRR,2
19393,12889,LAS,11423,DSM,2
19393,12889,LAS,13851,OKC,2
19393,12889,LAS,11109,COS,2
19393,12889,LAS,12206,HRL,2
19393,12889,LAS,12992,LIT,2
19393,12889,LAS,11140,CRP,2
19393,13796,OAK,11042,CLE,2
19393,13796,OAK,11433,DTW,2
19393,13796,OAK,14689,SBA,2
19393,13796,OAK,11193,CVG,2
19393,13796,OAK,13303,MIA,2
19393,13796,OAK,13930,ORD,2
19393,13796,OAK,11638,FAT,2
19393,13796,OAK,15016,STL,2
19393,13796,OAK,12954,LGB,2
19393,13796,OAK,13891,ONT,2
19393,13796,OAK,10713,BOI,2
19393,13796,OAK,14262,PSP,2
19393,13796,OAK,12266,IAH,2
19393,13796,OAK,11066,CMH,2
19393,13796,OAK,11540,ELP,2
19393,13796,OAK,13871,OMA,2
19393,13796,OAK,11292,DEN,2
19393,13796,OAK,14869,SLC,2
19393,13796,OAK,12889,LAS,2
19393,13796,OAK,14679,SAN,2
19393,13796,OAK,10821,BWI,2
19393,13796,OAK,13487,MSP,2
19393,13796,OAK,11884,GEG,2
19393,13796,OAK,11603,EUG,2
19393,13796,OAK,14747,SEA,2
19393,13796,OAK,14570,RNO,2
19393,13796,OAK,14057,PDX,2
19393,13796,OAK,12896,LBB,2
19393,13796,OAK,10666,BLI,2
19393,13796,OAK,13342,MKE,2
19393,13796,OAK,10140,ABQ,2
19393,13796,OAK,12173,HNL,2
19393,13796,OAK,13830,OGG,2
19393,13796,OAK,11259,DAL,2
19393,13796,OAK,12191,HOU,2
19393,13796,OAK,14122,PIT,2
19393,13796,OAK,10693,BNA,2
19393,13796,OAK,10397,ATL,2
19393,13796,OAK,12892,LAX,2
19393,13796,OAK,11697,FLL,2
19393,13796,OAK,14107,PHX,2
19393,13796,OAK,10800,BUR,2
19393,13796,OAK,12982,LIH,2
19393,13796,OAK,10423,AUS,2
19393,13796,OAK,13232,MDW,2
19393,13796,OAK,14908,SNA,2
19393,13796,OAK,12758,KOA,2
19393,13796,OAK,15376,TUS,2
19393,13796,OAK,13198,MCI,2
19393,13796,OAK,11278,DCA,2
19393,13796,OAK,13204,MCO,2
19393,13796,OAK,10994,CHS,2
19393,13796,OAK,12206,HRL,2
19393,13796,OAK,13502,MTJ,2
19393,14679,SAN,10792,BUF,2
19393,14679,SAN,13303,MIA,2
19393,14679,SAN,13930,ORD,2
19393,14679,SAN,15016,STL,2
19393,14679,SAN,10713,BOI,2
19393,14679,SAN,14683,SAT,2
19393,14679,SAN,14893,SMF,2
19393,14679,SAN,13871,OMA,2
19393,14679,SAN,15304,TPA,2
19393,14679,SAN,11292,DEN,2
19393,14679,SAN,14869,SLC,2
19393,14679,SAN,12889,LAS,2
19393,14679,SAN,13796,OAK,2
19393,14679,SAN,10821,BWI,2
19393,14679,SAN,13487,MSP,2
19393,14679,SAN,14747,SEA,2
19393,14679,SAN,14570,RNO,2
19393,14679,SAN,14057,PDX,2
19393,14679,SAN,10666,BLI,2
19393,14679,SAN,10140,ABQ,2
19393,14679,SAN,12173,HNL,2
19393,14679,SAN,13830,OGG,2
19393,14679,SAN,11259,DAL,2
19393,14679,SAN,14492,RDU,2
19393,14679,SAN,12191,HOU,2
19393,14679,SAN,13495,MSY,2
19393,14679,SAN,10693,BNA,2
19393,14679,SAN,10397,ATL,2
19393,14679,SAN,14831,SJC,2
19393,14679,SAN,11697,FLL,2
19393,14679,SAN,14107,PHX,2
19393,14679,SAN,14771,SFO,2
19393,14679,SAN,12982,LIH,2
19393,14679,SAN,10423,AUS,2
19393,14679,SAN,13232,MDW,2
19393,14679,SAN,15376,TUS,2
19393,14679,SAN,13198,MCI,2
19393,14679,SAN,11278,DCA,2
19393,14679,SAN,14635,RSW,2
19393,14679,SAN,13204,MCO,2
19393,14679,SAN,10994,CHS,2
19393,14679,SAN,14524,RIC,2
19393,14679,SAN,10257,ALB,2
19393,12451,JAX,15016,STL,2
19393,12451,JAX,14893,SMF,2
19393,12451,JAX,11292,DEN,2
19393,12451,JAX,10821,BWI,2
19393,12451,JAX,11884,GEG,2
19393,12451,JAX,12339,IND,2
19393,12451,JAX,12191,HOU,2
19393,12451,JAX,10693,BNA,2
19393,12451,JAX,12953,LGA,2
19393,12451,JAX,10397,ATL,2
19393,12451,JAX,14107,PHX,2
19393,12451,JAX,10423,AUS,2
19393,12451,JAX,13232,MDW,2
19393,12451,JAX,13198,MCI,2
19393,12451,JAX,11278,DCA,2
19393,12451,JAX,14635,RSW,2
19393,10821,BWI,11042,CLE,2
19393,10821,BWI,11433,DTW,2
19393,10821,BWI,11193,CVG,2
19393,10821,BWI,10792,BUF,2
19393,10821,BWI,15624,VPS,2
19393,10821,BWI,13303,MIA,2
19393,10821,BWI,13930,ORD,2
19393,10821,BWI,15016,STL,2
19393,10821,BWI,12954,LGB,2
19393,10821,BWI,13891,ONT,2
19393,10821,BWI,10713,BOI,2
19393,10821,BWI,14683,SAT,2
19393,10821,BWI,14893,SMF,2
19393,10821,BWI,12266,IAH,2
19393,10821,BWI,11066,CMH,2
19393,10821,BWI,11540,ELP,2
19393,10821,BWI,11481,ECP,2
19393,10821,BWI,15304,TPA,2
19393,10821,BWI,11292,DEN,2
19393,10821,BWI,14869,SLC,2
19393,10821,BWI,12889,LAS,2
19393,10821,BWI,13796,OAK,2
19393,10821,BWI,14679,SAN,2
19393,10821,BWI,12451,JAX,2
19393,10821,BWI,11996,GSP,2
19393,10821,BWI,15096,SYR,2
19393,10821,BWI,13487,MSP,2
19393,10821,BWI,11884,GEG,2
19393,10821,BWI,14747,SEA,2
19393,10821,BWI,13158,MAF,2
19393,10821,BWI,12391,ISP,2
19393,10821,BWI,10279,AMA,2
19393,10821,BWI,13342,MKE,2
19393,10821,BWI,10140,ABQ,2
19393,10821,BWI,11057,CLT,2
19393,10821,BWI,13577,MYR,2
19393,10821,BWI,13931,ORF,2
19393,10821,BWI,12339,IND,2
19393,10821,BWI,10599,BHM,2
19393,10821,BWI,11259,DAL,2
19393,10821,BWI,14492,RDU,2
19393,10821,BWI,12191,HOU,2
19393,10821,BWI,14307,PVD,2
19393,10821,BWI,13495,MSY,2
19393,10821,BWI,14122,PIT,2
19393,10821,BWI,10529,BDL,2
19393,10821,BWI,10693,BNA,2
19393,10821,BWI,12953,LGA,2
19393,10821,BWI,10397,ATL,2
19393,10821,BWI,12892,LAX,2
19393,10821,BWI,14831,SJC,2
19393,10821,BWI,11697,FLL,2
19393,10821,BWI,10721,BOS,2
19393,10821,BWI,14107,PHX,2
19393,10821,BWI,14843,SJU,2
19393,10821,BWI,10800,BUR,2
19393,10821,BWI,10423,AUS,2
19393,10821,BWI,13232,MDW,2
19393,10821,BWI,14908,SNA,2
19393,10821,BWI,14986,SRQ,2
19393,10821,BWI,13198,MCI,2
19393,10821,BWI,12278,ICT,2
19393,10821,BWI,14635,RSW,2
19393,10821,BWI,14193,PNS,2
19393,10821,BWI,13204,MCO,2
19393,10821,BWI,10994,CHS,2
19393,10821,BWI,13296,MHT,2
19393,10821,BWI,14027,PBI,2
19393,10821,BWI,14576,ROC,2
19393,10821,BWI,14730,SDF,2
19393,10821,BWI,11986,GRR,2
19393,10821,BWI,13851,OKC,2
19393,10821,BWI,14321,PWM,2
19393,10821,BWI,14685,SAV,2
19393,10821,BWI,11109,COS,2
19393,10821,BWI,12206,HRL,2
19393,10821,BWI,12992,LIT,2
19393,10821,BWI,10257,ALB,2
19393,10821,BWI,12448,JAN,2
19393,11996,GSP,15016,STL,2
19393,11996,GSP,12954,LGB,2
19393,11996,GSP,13796,OAK,2
19393,11996,GSP,10821,BWI,2
19393,11996,GSP,11259,DAL,2
19393,11996,GSP,12191,HOU,2
19393,11996,GSP,10397,ATL,2
19393,11996,GSP,14843,SJU,2
19393,11996,GSP,13232,MDW,2
19393,11996,GSP,13198,MCI,2
19393,11996,GSP,13851,OKC,2
19393,15096,SYR,15016,STL,2
19393,15096,SYR,12889,LAS,2
19393,15096,SYR,10821,BWI,2
19393,15096,SYR,13577,MYR,2
19393,15096,SYR,12191,HOU,2
19393,15096,SYR,13495,MSY,2
19393,15096,SYR,13204,MCO,2
19393,15096,SYR,10994,CHS,2
19393,15096,SYR,11986,GRR,2
19393,13487,MSP,11193,CVG,2
19393,13487,MSP,15016,STL,2
19393,13487,MSP,12954,LGB,2
19393,13487,MSP,13891,ONT,2
19393,13487,MSP,14683,SAT,2
19393,13487,MSP,15304,TPA,2
19393,13487,MSP,11292,DEN,2
19393,13487,MSP,14869,SLC,2
19393,13487,MSP,12889,LAS,2
19393,13487,MSP,10821,BWI,2
19393,13487,MSP,10140,ABQ,2
19393,13487,MSP,13244,MEM,2
19393,13487,MSP,11259,DAL,2
19393,13487,MSP,12191,HOU,2
19393,13487,MSP,14100,PHL,2
19393,13487,MSP,13495,MSY,2
19393,13487,MSP,14122,PIT,2
19393,13487,MSP,10693,BNA,2
19393,13487,MSP,14831,SJC,2
19393,13487,MSP,14107,PHX,2
19393,13487,MSP,14771,SFO,2
19393,13487,MSP,10423,AUS,2
19393,13487,MSP,13232,MDW,2
19393,13487,MSP,14986,SRQ,2
19393,13487,MSP,13198,MCI,2
19393,13487,MSP,13204,MCO,2
19393,11884,GEG,13930,ORD,2
19393,11884,GEG,13891,ONT,2
19393,11884,GEG,14893,SMF,2
19393,11884,GEG,13871,OMA,2
19393,11884,GEG,15304,TPA,2
19393,11884,GEG,11292,DEN,2
19393,11884,GEG,12889,LAS,2
19393,11884,GEG,13796,OAK,2
19393,11884,GEG,10693,BNA,2
19393,11884,GEG,10397,ATL,2
19393,11884,GEG,12892,LAX,2
19393,11884,GEG,14831,SJC,2
19393,11884,GEG,14107,PHX,2
19393,11884,GEG,10800,BUR,2
19393,11884,GEG,14908,SNA,2
19393,11884,GEG,11278,DCA,2
19393,11603,EUG,10792,BUF,2
19393,11603,EUG,11638,FAT,2
19393,11603,EUG,11292,DEN,2
19393,11603,EUG,14869,SLC,2
19393,11603,EUG,12889,LAS,2
19393,11603,EUG,13796,OAK,2
19393,11603,EUG,14107,PHX,2
19393,11603,EUG,10800,BUR,2
19393,14570,RNO,12954,LGB,2
19393,14570,RNO,11066,CMH,2
19393,14570,RNO,11540,ELP,2
19393,14570,RNO,15304,TPA,2
19393,14570,RNO,11292,DEN,2
19393,14570,RNO,14869,SLC,2
19393,14570,RNO,12889,LAS,2
19393,14570,RNO,13796,OAK,2
19393,14570,RNO,14679,SAN,2
19393,14570,RNO,14747,SEA,2
19393,14570,RNO,12896,LBB,2
19393,14570,RNO,10666,BLI,2
19393,14570,RNO,10140,ABQ,2
19393,14570,RNO,11259,DAL,2
19393,14570,RNO,12191,HOU,2
19393,14570,RNO,14100,PHL,2
19393,14570,RNO,12264,IAD,2
19393,14570,RNO,12953,LGA,2
19393,14570,RNO,15370,TUL,2
19393,14570,RNO,12892,LAX,2
19393,14570,RNO,14831,SJC,2
19393,14570,RNO,14107,PHX,2
19393,14570,RNO,10800,BUR,2
19393,14570,RNO,10423,AUS,2
19393,14570,RNO,13232,MDW,2
19393,14570,RNO,14908,SNA,2
19393,14570,RNO,15376,TUS,2
19393,14570,RNO,13198,MCI,2
19393,14570,RNO,13204,MCO,2
19393,14747,SEA,11433,DTW,2
19393,14747,SEA,12954,LGB,2
19393,14747,SEA,13891,ONT,2
19393,14747,SEA,14262,PSP,2
19393,14747,SEA,14683,SAT,2
19393,14747,SEA,14893,SMF,2
19393,14747,SEA,11292,DEN,2
19393,14747,SEA,14869,SLC,2
19393,14747,SEA,12889,LAS,2
19393,14747,SEA,13796,OAK,2
19393,14747,SEA,14679,SAN,2
19393,14747,SEA,13487,MSP,2
19393,14747,SEA,14570,RNO,2
19393,14747,SEA,10140,ABQ,2
19393,14747,SEA,12339,IND,2
19393,14747,SEA,11259,DAL,2
19393,14747,SEA,14492,RDU,2
19393,14747,SEA,13495,MSY,2
19393,14747,SEA,10529,BDL,2
19393,14747,SEA,14831,SJC,2
19393,14747,SEA,14107,PHX,2
19393,14747,SEA,10800,BUR,2
19393,14747,SEA,13232,MDW,2
19393,14747,SEA,14908,SNA,2
19393,14747,SEA,15376,TUS,2
19393,14747,SEA,13204,MCO,2
19393,14747,SEA,10257,ALB,2
19393,14057,PDX,14689,SBA,2
19393,14057,PDX,11193,CVG,2
19393,14057,PDX,12954,LGB,2
19393,14057,PDX,13891,ONT,2
19393,14057,PDX,14683,SAT,2
19393,14057,PDX,14893,SMF,2
19393,14057,PDX,11481,ECP,2
19393,14057,PDX,15304,TPA,2
19393,14057,PDX,11292,DEN,2
19393,14057,PDX,14869,SLC,2
19393,14057,PDX,12889,LAS,2
19393,14057,PDX,13796,OAK,2
19393,14057,PDX,14679,SAN,2
19393,14057,PDX,10821,BWI,2
19393,14057,PDX,13342,MKE,2
19393,14057,PDX,11259,DAL,2
19393,14057,PDX,12191,HOU,2
19393,14057,PDX,13495,MSY,2
19393,14057,PDX,14122,PIT,2
19393,14057,PDX,10397,ATL,2
19393,14057,PDX,12892,LAX,2
19393,14057,PDX,14831,SJC,2
19393,14057,PDX,11697,FLL,2
19393,14057,PDX,10849,BZN,2
19393,14057,PDX,14107,PHX,2
19393,14057,PDX,14771,SFO,2
19393,14057,PDX,10423,AUS,2
19393,14057,PDX,13232,MDW,2
19393,14057,PDX,14908,SNA,2
19393,14057,PDX,15376,TUS,2
19393,14057,PDX,13198,MCI,2
19393,14057,PDX,11423,DSM,2
19393,14057,PDX,12448,JAN,2
19393,12896,LBB,12954,LGB,2
19393,12896,LBB,12266,IAH,2
19393,12896,LBB,11540,ELP,2
19393,12896,LBB,14869,SLC,2
19393,12896,LBB,12889,LAS,2
19393,12896,LBB,11259,DAL,2
19393,12896,LBB,12191,HOU,2
19393,12896,LBB,13495,MSY,2
19393,12896,LBB,14122,PIT,2
19393,12896,LBB,10423,AUS,2
19393,12896,LBB,14986,SRQ,2
19393,12896,LBB,13204,MCO,2
19393,12391,ISP,11540,ELP,2
19393,12391,ISP,11481,ECP,2
19393,12391,ISP,15304,TPA,2
19393,12391,ISP,10821,BWI,2
19393,12391,ISP,11057,CLT,2
19393,12391,ISP,11259,DAL,2
19393,12391,ISP,14492,RDU,2
19393,12391,ISP,13495,MSY,2
19393,12391,ISP,10693,BNA,2
19393,12391,ISP,11697,FLL,2
19393,12391,ISP,14107,PHX,2
19393,12391,ISP,10423,AUS,2
19393,12391,ISP,14635,RSW,2
19393,12391,ISP,13204,MCO,2
19393,12391,ISP,14027,PBI,2
19393,13158,MAF,13303,MIA,2
19393,13158,MAF,12954,LGB,2
19393,13158,MAF,14683,SAT,2
19393,13158,MAF,11066,CMH,2
19393,13158,MAF,15304,TPA,2
19393,13158,MAF,11292,DEN,2
19393,13158,MAF,12889,LAS,2
19393,13158,MAF,10821,BWI,2
19393,13158,MAF,11259,DAL,2
19393,13158,MAF,12191,HOU,2
19393,13158,MAF,13495,MSY,2
19393,13158,MAF,10693,BNA,2
19393,13158,MAF,15370,TUL,2
19393,13158,MAF,10397,ATL,2
19393,13158,MAF,14107,PHX,2
19393,13158,MAF,13204,MCO,2
19393,10279,AMA,13930,ORD,2
19393,10279,AMA,11292,DEN,2
19393,10279,AMA,12889,LAS,2
19393,10279,AMA,10821,BWI,2
19393,10279,AMA,11259,DAL,2
19393,10279,AMA,10800,BUR,2
19393,10279,AMA,10423,AUS,2
19393,10279,AMA,13198,MCI,2
19393,10279,AMA,14685,SAV,2
19393,10666,BLI,13891,ONT,2
19393,10666,BLI,11292,DEN,2
19393,10666,BLI,12889,LAS,2
19393,10666,BLI,13796,OAK,2
19393,10666,BLI,14679,SAN,2
19393,10666,BLI,13851,OKC,2
19393,10666,BLI,13502,MTJ,2
19393,13342,MKE,10792,BUF,2
19393,13342,MKE,15016,STL,2
19393,13342,MKE,14262,PSP,2
19393,13342,MKE,12266,IAH,2
19393,13342,MKE,11066,CMH,2
19393,13342,MKE,11481,ECP,2
19393,13342,MKE,15304,TPA,2
19393,13342,MKE,11292,DEN,2
19393,13342,MKE,12889,LAS,2
19393,13342,MKE,13796,OAK,2
19393,13342,MKE,14679,SAN,2
19393,13342,MKE,10821,BWI,2
19393,13342,MKE,11603,EUG,2
19393,13342,MKE,14570,RNO,2
19393,13342,MKE,11259,DAL,2
19393,13342,MKE,14492,RDU,2
19393,13342,MKE,12191,HOU,2
19393,13342,MKE,14100,PHL,2
19393,13342,MKE,13495,MSY,2
19393,13342,MKE,10693,BNA,2
19393,13342,MKE,12953,LGA,2
19393,13342,MKE,10397,ATL,2
19393,13342,MKE,12892,LAX,2
19393,13342,MKE,14831,SJC,2
19393,13342,MKE,11697,FLL,2
19393,13342,MKE,14107,PHX,2
19393,13342,MKE,10423,AUS,2
19393,13342,MKE,12094,HDN,2
19393,13342,MKE,11278,DCA,2
19393,13342,MKE,14635,RSW,2
19393,13342,MKE,13204,MCO,2
19393,13342,MKE,11109,COS,2
19393,10140,ABQ,15624,VPS,2
19393,10140,ABQ,15016,STL,2
19393,10140,ABQ,13891,ONT,2
19393,10140,ABQ,12266,IAH,2
19393,10140,ABQ,11066,CMH,2
19393,10140,ABQ,11292,DEN,2
19393,10140,ABQ,14869,SLC,2
19393,10140,ABQ,12889,LAS,2
19393,10140,ABQ,13796,OAK,2
19393,10140,ABQ,14679,SAN,2
19393,10140,ABQ,12451,JAX,2
19393,10140,ABQ,10821,BWI,2
19393,10140,ABQ,13487,MSP,2
19393,10140,ABQ,11603,EUG,2
19393,10140,ABQ,14570,RNO,2
19393,10140,ABQ,14057,PDX,2
19393,10140,ABQ,13342,MKE,2
19393,10140,ABQ,11057,CLT,2
19393,10140,ABQ,11259,DAL,2
19393,10140,ABQ,12191,HOU,2
19393,10140,ABQ,13495,MSY,2
19393,10140,ABQ,10693,BNA,2
19393,10140,ABQ,15370,TUL,2
19393,10140,ABQ,12892,LAX,2
19393,10140,ABQ,14831,SJC,2
19393,10140,ABQ,11697,FLL,2
19393,10140,ABQ,14107,PHX,2
19393,10140,ABQ,10800,BUR,2
19393,10140,ABQ,10423,AUS,2
19393,10140,ABQ,13232,MDW,2
19393,10140,ABQ,13198,MCI,2
19393,10140,ABQ,11278,DCA,2
19393,10140,ABQ,13204,MCO,2
19393,10140,ABQ,12448,JAN,2
19393,11057,CLT,15016,STL,2
19393,11057,CLT,13891,ONT,2
